gbifID	latlon	name	best	species
1803991967	isabela	isabela	isabela	Stegastes beebei
583484815	-	santa fe	santa fe	Geospiza fuliginosa
1755807464	baltra	baltra	baltra	Fregata magnificens
1320198819	-	seymour	seymour	Dermocarpa
3757183337	santiago	santiago	santiago	Ophiothrix galapagensis
1200969502	san cristobal	-	san cristobal	Geospiza fortis
587685624	genovesa	genovesa	genovesa	Leucophaeus fuliginosus
1151608392	isabela	isabela	isabela	Phoenicopterus ruber
2456543729	santa cruz	santa cruz	santa cruz	Momordica charantia
1789340009	santiago	santiago	santiago	Leucophaeus fuliginosus
3676680960	rabida	rabida	rabida	Anas bahamensis
2225595714	genovesa	genovesa	genovesa	Asio flammeus
2134551035	fernandina	fernandina	fernandina	Crotophaga ani
4116557476	santa cruz	santa cruz	santa cruz	Scarus ghobban
2866833782	plaza	plaza	plaza	Microlophus albemarlensis
266288973	baltra	santa cruz	santa cruz	Sula nebouxii
3650526657	champion	floreana	champion	Puffinus subalaris
941064609	san cristobal	-	san cristobal	Ardea herodias
2715855184	santa cruz	santa cruz	santa cruz	Myiarchus magnirostris
2233318481	santa cruz	santa cruz	santa cruz	Anas bahamensis
2079508342	plaza	plaza	plaza	Setophaga petechia
3565665244	isabela	isabela	isabela	Mimus parvulus
2222928457	santa cruz	santa cruz	santa cruz	Setophaga petechia
2707408014	san cristobal	-	san cristobal	Crotophaga ani
2107690486	genovesa	genovesa	genovesa	Mimus parvulus
4103911987	plaza	santa cruz	plaza	Laevicardium substriatum
3657053012	isabela	isabela	isabela	Setophaga petechia
1039255003	-	darwin	darwin	Gymnophiura mollis
3855273057	-	-	-	Cynodon dactylon
3855266556	san cristobal	-	san cristobal	Batis maritima
2832655172	isabela	isabela	isabela	Geospiza fortis
1767886510	san cristobal	san cristobal	san cristobal	Camarhynchus parvulus
4104093939	-	-	-	Porites lobata
3773551972	santiago	santa cruz	santiago	Sula nebouxii
3117887509	sin nombre	-	sin nombre	Thunnus albacares
1788705615	seymour	seymour	seymour	Fregata magnificens
2772341789	bartolome	bartolome	bartolome	Butorides striata
97199769	genovesa	genovesa	genovesa	Trichoneura lindleyana
4104000438	floreana	floreana	floreana	Siphotextularia saulcyana
1178553236	floreana	floreana	floreana	Camarhynchus parvulus
1182847620	santa cruz	santa cruz	santa cruz	Pelecanus occidentalis
2243359928	-	-	-	Eustala occidentalis
583481728	-	gardner	gardner	Certhidea fusca
1147177289	santa cruz	santa cruz	santa cruz	Camarhynchus parvulus
2779580123	floreana	floreana	floreana	Setophaga petechia
2283004991	isabela	isabela	isabela	Schistocerca melanocera
1319209973	pinzon	pinzon	pinzon	Amblyrhynchus cristatus
843836625	santa cruz	santa cruz	santa cruz	Setophaga petechia
3058820812	bartolome	bartolome	bartolome	Schistocerca melanocera
2749740384	rabida	rabida	rabida	Charadrius semipalmatus
2770202042	espanola	-	espanola	Sula nebouxii
2706363244	santa cruz	santa cruz	santa cruz	Camarhynchus psittacula
1258285536	floreana	floreana	floreana	Capraria peruviana
1779408264	santa cruz	santa cruz	santa cruz	Calidris minutilla
2785299666	isabela	isabela	isabela	Spheniscus mendiculus
3426416972	santa cruz	santa cruz	santa cruz	Chilomycterus reticulatus
819668727	floreana	-	floreana	Anas bahamensis
2800844858	genovesa	genovesa	genovesa	Sula sula
3659831392	santa cruz	-	santa cruz	Creagrus furcatus
1426428476	-	santa cruz	santa cruz	Blainvillea dichotoma
4128633303	espanola	espanola	espanola	Galapagoleon darwini
1179811907	floreana	floreana	floreana	Camarhynchus parvulus
3567734029	espanola	espanola	espanola	Phaethon aethereus
3693115413	san cristobal	san cristobal	san cristobal	Geospiza fortis
2141942182	isabela	isabela	isabela	Sula granti
1204827938	espanola	espanola	espanola	Buteo galapagoensis
896391529	santa cruz	santa cruz	santa cruz	Camarhynchus psittacula
215943937	baltra	santa cruz	baltra	Volvulella
2051616837	santa cruz	santa cruz	santa cruz	Setophaga petechia
858484447	-	isabela	isabela	Phoenicopterus ruber
609364369	-	santa cruz	santa cruz	Naesiotus ochsneri
829406183	isabela	isabela	isabela	Geospiza magnirostris
3138963681	santa cruz	santa cruz	santa cruz	Anous stolidus
2596383183	santa cruz	-	santa cruz	Anas bahamensis
1839100676	isabela	-	isabela	Teloschistes flavicans
4130403587	-	-	-	Croton scouleri
3243508609	isabela	isabela	isabela	Camarhynchus parvulus
3225317233	santa cruz	santa cruz	santa cruz	Geospiza scandens
583478193	-	pinta	pinta	Mimus parvulus
2866839686	floreana	floreana	floreana	Microlophus grayii
971705847	santa cruz	santa cruz	santa cruz	Mimus parvulus
1821767333	santa cruz	santa cruz	santa cruz	Melipotis acontioides
2570164138	santa cruz	santa cruz	santa cruz	Arene hindsiana
2798355055	espanola	espanola	espanola	Geospiza conirostris
1206484837	santa cruz	santa cruz	santa cruz	Tyto alba
2187757759	floreana	-	floreana	Ardea herodias
1345931798	espanola	espanola	espanola	Sula nebouxii
2707366942	santa cruz	santa cruz	santa cruz	Geospiza fortis
2044262021	santa cruz	santa cruz	santa cruz	Platyspiza crassirostris
2146591675	isabela	isabela	isabela	Camarhynchus psittacula
3855277010	santa cruz	-	santa cruz	Senna pistaciifolia
2791367534	santa cruz	santa cruz	santa cruz	Anas bahamensis
1318212853	-	-	-	Provanna muricata
3602643767	seymour	seymour	seymour	Creagrus furcatus
2708719521	genovesa	genovesa	genovesa	Sula sula
1405914624	espanola	espanola	espanola	Phoebastria irrorata
961349547	espanola	espanola	espanola	Sula granti
2082887069	espanola	espanola	espanola	Creagrus furcatus
2079945229	espanola	espanola	espanola	Fregata magnificens
609375462	-	san cristobal	san cristobal	Nerita scabricosta
3855260788	espanola	-	espanola	Euphorbia recurva
4137713276	santa cruz	santa cruz	santa cruz	Anous stolidus
2835499003	genovesa	genovesa	genovesa	Numenius hudsonicus
1792954740	santa cruz	santa cruz	santa cruz	Pelecanus occidentalis
587777033	san cristobal	san cristobal	san cristobal	Geospiza fuliginosa
543674777	santa fe	santa fe	santa fe	Geochelone
979771684	genovesa	genovesa	genovesa	Mimus parvulus
2044360277	santa cruz	santa cruz	santa cruz	Oceanites gracilis
2594504650	-	fernandina	fernandina	Arene echinata
1737727677	san cristobal	-	san cristobal	Geospiza fortis
1746188542	santiago	santiago	santiago	Butorides striata
3948356396	tortuga	-	tortuga	Microlophus albemarlensis
1359357206	san cristobal	san cristobal	san cristobal	Setophaga petechia
609381341	-	isabela	isabela	Podocerus
2712499433	-	santa cruz	santa cruz	Leucophaeus pipixcan
2222907119	santa cruz	santa cruz	santa cruz	Bubulcus ibis
1402834350	baltra	santa cruz	baltra	Pelecanus occidentalis
3516221497	santa cruz	santa cruz	santa cruz	Geospiza fuliginosa
3278650884	seymour	baltra	baltra	Leucophaeus pipixcan
3384578403	santiago	bartolome	bartolome	Synodus lacertinus
3636191263	isabela	isabela	isabela	Anous stolidus
3695016220	santiago	santiago	santiago	Butorides striata
2227176503	genovesa	genovesa	genovesa	Sula granti
4054860496	isabela	isabela	isabela	Carica papaya
2147688483	san cristobal	san cristobal	san cristobal	Setophaga petechia
2329970204	isabela	isabela	isabela	Schistocerca melanocera
2799689143	pinzon	pinzon	pinzon	Zenaida galapagoensis
3759119305	isabela	-	isabela	Ostracion meleagris
3855263154	pinta	-	pinta	Acalypha sericea
4133748439	santa cruz	santa cruz	santa cruz	Fregata
2866839981	espanola	espanola	espanola	Microlophus delanonis
2198411999	beagle	rabida	beagle	Sula sula
1194193772	isabela	isabela	isabela	Mimus parvulus
3855271037	isabela	isabela	isabela	Terminalia catappa
3689977798	isabela	isabela	isabela	Himantopus mexicanus
2751648834	santa cruz	santa cruz	santa cruz	Camarhynchus pallidus
3800599767	-	isabela	isabela	Heterodermia stellata
2730368176	santa cruz	santa cruz	santa cruz	Geospiza fortis
3219799305	espanola	espanola	espanola	Phaethon aethereus
1426439526	-	-	-	Froelichia juncea
2084564299	espanola	espanola	espanola	Charadrius semipalmatus
1054707114	darwin	darwin	darwin	Tetraodontidae
3157638310	isabela	isabela	isabela	Geospiza fuliginosa
1363802988	san cristobal	san cristobal	san cristobal	Crotophaga ani
1786486399	fernandina	fernandina	fernandina	Puffinus subalaris
3613473605	genovesa	genovesa	genovesa	Zenaida galapagoensis
2184056897	santa fe	santa fe	santa fe	Geospiza scandens
3855266018	santa cruz	santa cruz	santa cruz	Bursera graveolens
4104023270	marchena	marchena	marchena	Retevirgula tubulata
2071472772	espanola	espanola	espanola	Mimus macdonaldi
3024738496	-	-	-	Radsia sulcatus
1778238476	isabela	isabela	isabela	Tringa incana
2626175373	san cristobal	san cristobal	san cristobal	Mentzelia aspera
1204651347	baltra	baltra	baltra	Pterodroma phaeopygia
2882941315	santa cruz	-	santa cruz	Piper peltatum
2717926797	genovesa	genovesa	genovesa	Certhidea fusca
1319722874	isabela	isabela	isabela	Prooncholaimus
2866837154	santiago	-	santiago	Microlophus albemarlensis
3947745740	-	san cristobal	-	Phyllodactylus leei
977314097	san cristobal	san cristobal	san cristobal	Leucophaeus fuliginosus
3855262583	floreana	-	floreana	Sidastrum paniculatum
2579302749	santa cruz	santa cruz	santa cruz	Halichoeres nicholsi
3723483520	genovesa	-	genovesa	Sula granti
3924182328	-	santa cruz	santa cruz	Ramalina celastri
2800924831	espanola	espanola	espanola	Pelecanus occidentalis
2038333068	san cristobal	san cristobal	san cristobal	Camarhynchus pallidus
1371303785	seymour	seymour	seymour	Creagrus furcatus
3028104885	-	-	-	Vesicomyidae
3855266061	santa cruz	santa cruz	santa cruz	Bursera graveolens
3855265667	santa cruz	-	santa cruz	Solanum quitoense
180262975	santa cruz	santa cruz	santa cruz	Geospiza fuliginosa
1426242807	-	-	-	Scalesia microcephala
3578267124	genovesa	genovesa	genovesa	Nyctanassa violacea
1206239804	isabela	isabela	isabela	Sula nebouxii
3855277147	santa cruz	santa cruz	santa cruz	Bursera graveolens
579965116	isabela	isabela	isabela	Camarhynchus psittacula
2776583847	fernandina	-	fernandina	Fregata magnificens
591352027	floreana	floreana	floreana	Myiarchus magnirostris
1978828938	san cristobal	san cristobal	san cristobal	Lytechinus semituberculatus
543447761	santiago	santiago	santiago	Microlophus albemarlensis
2108648926	genovesa	genovesa	genovesa	Puffinus subalaris
1320063364	floreana	floreana	floreana	Anoda cristata
3571682744	isabela	isabela	isabela	Pelecanus occidentalis
2723194346	san cristobal	-	san cristobal	Zenaida galapagoensis
2832829167	espanola	espanola	espanola	Phoebastria irrorata
2721699137	fernandina	fernandina	fernandina	Buteo galapagoensis
2797155564	-	-	-	Setophaga petechia
2785902849	seymour	seymour	seymour	Fregata minor
1384796444	san cristobal	san cristobal	san cristobal	Bubulcus ibis
583474380	-	santa cruz	santa cruz	Buteo galapagoensis
2443922558	-	santa cruz	santa cruz	Nassarius caelolineatus
4134091018	santa cruz	santa cruz	santa cruz	Chelonoidis niger
1770410046	floreana	floreana	floreana	Spheniscus mendiculus
3569272228	santa cruz	santa cruz	santa cruz	Camarhynchus pallidus
2626098755	santa cruz	santa cruz	santa cruz	Myiarchus magnirostris
2227536140	isabela	isabela	isabela	Phalaropus fulicarius
1039471992	-	-	-	Microlophus albemarlensis
2721001555	santa cruz	santa cruz	santa cruz	Leucophaeus fuliginosus
2779300229	santa cruz	santa cruz	santa cruz	Anas bahamensis
2038660318	santa cruz	santa cruz	santa cruz	Tyto alba
2771238717	-	isabela	isabela	Fregata minor
2182162258	genovesa	genovesa	genovesa	Leucophaeus fuliginosus
2213062394	santa cruz	santa cruz	santa cruz	Pelecanus occidentalis
3855280114	seymour	santa cruz	seymour	Evolvulus simplex
583487592	-	san cristobal	san cristobal	Geospiza fuliginosa
2039491456	pinta	pinta	pinta	Mimus parvulus
182017909	baltra	baltra	baltra	Pelecanus occidentalis
1793767920	floreana	floreana	floreana	Myiarchus magnirostris
3295915712	san cristobal	-	san cristobal	Geospiza fuliginosa
2190433174	santa cruz	santa cruz	santa cruz	Camarhynchus parvulus
2200276794	san cristobal	-	san cristobal	Setophaga petechia
2694158830	santa cruz	santa cruz	santa cruz	Myiarchus magnirostris
583683456	-	marchena	marchena	Geospiza fortis
3553138001	isabela	isabela	isabela	Pelecanus occidentalis
2088622996	-	isabela	isabela	Puffinus subalaris
3283941715	isabela	isabela	isabela	Spatula discors
2730462615	fernandina	-	fernandina	Tringa incana
735727041	-	santa fe	santa fe	Trixoscelis costalis
3528464139	santa cruz	santa cruz	santa cruz	Butorides striata
1711506343	san cristobal	san cristobal	san cristobal	Setophaga petechia
580302157	espanola	espanola	espanola	Butorides striata
3652910663	-	santa cruz	santa cruz	Fregata magnificens
2250776058	-	isabela	isabela	Halichoeres dispilus
3014087380	isabela	isabela	isabela	Bodianus diplotaenia
3349088620	-	-	-	-
2842157814	santa cruz	santa cruz	santa cruz	Geospiza fortis
4112111425	san cristobal	san cristobal	san cristobal	Leucaena leucocephala
1096612527	-	santa cruz	santa cruz	Trianthema portulacastrum
1791936625	rabida	rabida	rabida	Arenaria interpres
2866840433	santa cruz	santa cruz	santa cruz	Microlophus albemarlensis
2866836249	espanola	espanola	espanola	Microlophus delanonis
1203628760	espanola	espanola	espanola	Creagrus furcatus
2095934274	floreana	floreana	floreana	Camarhynchus parvulus
3664335885	santa cruz	santa cruz	santa cruz	Zenaida galapagoensis
3043022948	santa cruz	santa cruz	santa cruz	Nephrolepis cordifolia
865158921	wolf	wolf	wolf	Tetramorium lanuginosum
3855268374	floreana	-	floreana	Varronia revoluta
3637183362	san cristobal	san cristobal	san cristobal	Geospiza fortis
3855271977	santa cruz	-	santa cruz	Alocasia macrorrhizos
1204902611	santiago	santiago	santiago	Buteo galapagoensis
2793229432	plaza	plaza	plaza	Sula nebouxii
1179811883	floreana	floreana	floreana	Geospiza fortis
2039731394	espanola	espanola	espanola	Setophaga petechia
2793874851	seymour	seymour	seymour	Creagrus furcatus
2038334487	santa cruz	santa cruz	santa cruz	Charadrius semipalmatus
2179092033	santiago	santiago	santiago	Sula nebouxii
3576790096	baltra	baltra	baltra	Pelecanus occidentalis
1206489212	santa cruz	santa cruz	santa cruz	Mimus parvulus
2284355298	-	isabela	isabela	Tribulus cistoides
2197158812	espanola	espanola	espanola	Buteo galapagoensis
595604441	santa cruz	santa cruz	santa cruz	Pyrocephalus rubinus
3688431862	san cristobal	-	san cristobal	Ardea herodias
3855271930	santa cruz	-	santa cruz	Sida spinosa
4111684613	santa cruz	santa cruz	santa cruz	Grapsus grapsus
1302303513	floreana	-	floreana	Gossypium darwinii
2083079525	floreana	-	floreana	Camarhynchus parvulus
2129320209	santa cruz	santa cruz	santa cruz	Coccyzus melacoryphus
1772894606	santa cruz	santa cruz	santa cruz	Butorides striata
3759059777	-	-	-	Scymnobius
2050857887	santa cruz	santa cruz	santa cruz	Anous stolidus
2683682530	isabela	-	isabela	Camarhynchus pallidus
278421086	espanola	espanola	espanola	Hirundo rustica
2232580066	san cristobal	san cristobal	san cristobal	Sula granti
2832140842	plaza	santa cruz	plaza	Conolophus subcristatus
3258517049	seymour	seymour	seymour	Puffinus subalaris
3631003601	champion	floreana	champion	Sula granti
3650169476	floreana	floreana	floreana	Haematopus palliatus
543454651	isabela	isabela	isabela	Microlophus albemarlensis
3664653088	baltra	baltra	baltra	Puffinus subalaris
3573853473	santa cruz	santa cruz	santa cruz	Himantopus mexicanus
2745512443	santa cruz	santa cruz	santa cruz	Puffinus subalaris
3605051820	seymour	seymour	seymour	Leucophaeus fuliginosus
3327765399	isabela	isabela	isabela	Geospiza fuliginosa
3623834304	isabela	isabela	isabela	Geospiza fuliginosa
3293978992	plaza	plaza	plaza	Nyctanassa violacea
3855261539	pinta	-	pinta	Croton scouleri
3527626965	genovesa	genovesa	genovesa	Hydrobates tethys
1253304857	-	santa cruz	-	Buteo galapagoensis
1144646060	isabela	santa cruz	santa cruz	Peperomia galioides
1775980725	plaza	plaza	plaza	Geospiza fuliginosa
1836644000	santa cruz	santa cruz	santa cruz	Leucophaeus fuliginosus
2515116305	santa cruz	santa cruz	santa cruz	Urochloa multiculma
2125944465	santa cruz	santa cruz	santa cruz	Myiarchus magnirostris
2110004094	santa fe	santa fe	santa fe	Geospiza fuliginosa
1317266773	-	plaza	plaza	Myroconger nigrodentatus
2866840515	-	guy fawkes	guy fawkes	Microlophus albemarlensis
3563994612	seymour	-	seymour	Charadrius semipalmatus
1791630150	isabela	isabela	isabela	Leucophaeus fuliginosus
2190170167	santa cruz	santa cruz	santa cruz	Setophaga petechia
2221815572	isabela	isabela	isabela	Mimus parvulus
3190947891	san cristobal	san cristobal	san cristobal	Setophaga petechia
837605156	plaza	plaza	plaza	Puffinus subalaris
1705718879	fernandina	fernandina	fernandina	Chionopsis amathusia
609399362	-	santa cruz	santa cruz	Naesiotus cavagnaroi
3257389772	santa fe	santa fe	santa fe	Phalaropus tricolor
2691823010	isabela	isabela	isabela	Thalasseus maximus
473192198	-	genovesa	genovesa	Vinciguerria lucetia
3245584129	espanola	espanola	espanola	Setophaga petechia
2284209312	-	santa cruz	santa cruz	Phyla nodiflora
2800850208	santa fe	santa fe	santa fe	Myiarchus magnirostris
3585051097	santiago	santiago	santiago	Haematopus palliatus
3039378173	genovesa	san cristobal	genovesa	Sula granti
473246160	espanola	espanola	espanola	Bathygobius soporator
2173307395	san cristobal	san cristobal	san cristobal	Camarhynchus parvulus
4035963478	-	santa cruz	santa cruz	Pilosabia trigona
2658114819	genovesa	genovesa	genovesa	Zenaida galapagoensis
2724970336	santa cruz	santa cruz	santa cruz	Myiarchus magnirostris
2671481681	santiago	santiago	santiago	Setophaga petechia
2652062260	fernandina	fernandina	fernandina	Fregata minor
1789221091	genovesa	genovesa	genovesa	Leucophaeus fuliginosus
583464867	-	san cristobal	san cristobal	Zenaida galapagoensis
1787467435	santa cruz	santa cruz	santa cruz	Crotophaga ani
1790204028	san cristobal	-	san cristobal	Pandion haliaetus
1180985421	santa cruz	santa cruz	santa cruz	Anas bahamensis
3855262509	santiago	-	santiago	Tiquilia darwinii
3610075035	santa cruz	santa cruz	santa cruz	Charadrius semipalmatus
978218012	santa cruz	santa cruz	santa cruz	Bubulcus ibis
3627108795	genovesa	-	genovesa	Phaethon aethereus
3668851614	san cristobal	san cristobal	san cristobal	Fregata minor
962260542	isabela	isabela	isabela	Ardea herodias
4067242796	san cristobal	san cristobal	san cristobal	Opuntia galapageia
3667405512	santa cruz	santa cruz	santa cruz	Fregata magnificens
3947645500	-	-	-	Chelonia mydas
3344142523	floreana	floreana	floreana	Grapsus grapsus
2092670070	santa cruz	santa cruz	santa cruz	Geospiza fortis
3559277770	san cristobal	-	san cristobal	Camarhynchus parvulus
2839118108	santa cruz	santa cruz	santa cruz	Myiarchus magnirostris
1752625679	isabela	isabela	isabela	Anas bahamensis
2833071322	santa fe	-	santa fe	Mimus parvulus
2786072598	santa cruz	santa cruz	santa cruz	Camarhynchus parvulus
2658544462	isabela	isabela	isabela	Gallinula chloropus
1151529237	seymour	seymour	seymour	Fregata minor
583473184	-	espanola	espanola	Sula granti
3855269065	santa cruz	-	santa cruz	Opuntia galapageia
1397838534	santa cruz	santa cruz	santa cruz	Setophaga petechia
1096831507	-	floreana	floreana	Solanum americanum
3690090863	isabela	isabela	isabela	Fregata magnificens
2692740024	baltra	baltra	baltra	Geospiza fortis
2443923512	-	floreana	floreana	Columbella haemastoma
4062566324	-	-	-	Dyscophellus euribates
1773075581	floreana	floreana	floreana	Anas bahamensis
2153121253	genovesa	genovesa	genovesa	Fregata minor
2236572395	-	espanola	espanola	Coleophora darwini
2618568124	-	floreana	floreana	Capsicum annuum
2833034330	genovesa	genovesa	genovesa	Asio flammeus
1411483467	santa cruz	santa cruz	santa cruz	Setophaga petechia
2754324968	rabida	rabida	rabida	Spheniscus mendiculus
3715177313	espanola	espanola	espanola	Mimus macdonaldi
3648193827	santiago	santiago	santiago	Fregata minor
2702933001	seymour	seymour	seymour	Geospiza fortis
2114911706	santa cruz	santa cruz	santa cruz	Sula nebouxii
2116788721	espanola	espanola	espanola	Sula granti
3855282137	santa cruz	-	santa cruz	Rubus niveus
1099494844	-	-	-	Columbella castanea
2227086284	fernandina	fernandina	fernandina	Tringa incana
3855280645	baltra	-	baltra	Parkinsonia aculeata
967739383	floreana	-	floreana	Anous stolidus
2088738452	espanola	espanola	espanola	Butorides striata
2224191604	santa fe	santa fe	santa fe	Anous stolidus
1901080406	espanola	espanola	espanola	Sula granti
1203393379	santa cruz	santa cruz	santa cruz	Calidris alba
1390995040	santa fe	santa fe	santa fe	Sula nebouxii
3680209053	-	san cristobal	san cristobal	Sula nebouxii
1404934508	espanola	espanola	espanola	Mimus macdonaldi
583477694	-	espanola	espanola	Mimus macdonaldi
2699942891	floreana	-	floreana	Pluvialis squatarola
2711037030	genovesa	-	genovesa	Sula sula
473248993	fernandina	fernandina	fernandina	Bathygobius soporator
1385023416	floreana	-	floreana	Charadrius semipalmatus
1782712945	isabela	isabela	isabela	Puffinus subalaris
1852156614	-	santa cruz	santa cruz	Justicia galapagana
271734621	espanola	espanola	espanola	Geospiza conirostris
2752772602	espanola	espanola	espanola	Butorides striata
3882000323	san cristobal	-	san cristobal	Bubulcus ibis
1318476258	-	-	-	Anas bahamensis
3606449888	isabela	isabela	isabela	Progne modesta
2724187958	san cristobal	-	san cristobal	Setophaga petechia
1178032712	champion	floreana	champion	Fregata magnificens
1056600504	-	-	-	Chelonoidis guntheri
3548838640	espanola	espanola	espanola	Mimus macdonaldi
2214668954	santiago	santiago	santiago	Pelecanus occidentalis
1287641392	isabela	-	isabela	Bodianus diplotaenia
894765888	floreana	floreana	floreana	Microlophus grayii
2032195222	baltra	-	baltra	Anous stolidus
3067625451	isabela	-	isabela	Sula nebouxii
980592037	santa cruz	santa cruz	santa cruz	Bubulcus ibis
3530321369	isabela	isabela	isabela	Phoenicopterus ruber
3923619598	santa cruz	santa cruz	santa cruz	Opuntia galapageia
2777725173	santa cruz	santa cruz	santa cruz	Camarhynchus psittacula
2715940122	daphne	daphne	daphne	Nyctanassa violacea
1259147953	-	-	-	Matisia cordata
3855269886	santiago	-	santiago	Sida salviifolia
594689221	san cristobal	-	san cristobal	Pelecanus occidentalis
2212454545	bartolome	bartolome	bartolome	Pelecanus occidentalis
2174169639	espanola	espanola	espanola	Creagrus furcatus
2723521042	fernandina	-	fernandina	Nannopterum harrisi
3855278846	santa cruz	-	santa cruz	Crotalaria incana
3668408707	baltra	santa cruz	santa cruz	Sula nebouxii
821663525	floreana	floreana	floreana	Camarhynchus parvulus
1183205122	santa fe	santa fe	santa fe	Leucophaeus fuliginosus
2013699027	isabela	isabela	isabela	Gallinula chloropus
859047070	-	pinta	pinta	Sula nebouxii
3662547279	fernandina	-	fernandina	Phoebastria irrorata
3025814673	-	floreana	floreana	Bulla punctulata
2144606225	seymour	seymour	seymour	Pelecanus occidentalis
3855277127	isabela	-	isabela	Castela galapageia
1404933366	santiago	santiago	santiago	Geospiza fuliginosa
1208919584	floreana	floreana	floreana	Pluvialis squatarola
2866840001	plaza	plaza	plaza	Microlophus albemarlensis
3679401694	espanola	espanola	espanola	Setophaga petechia
2874760302	-	floreana	floreana	Pilotrichaceae
954918337	espanola	espanola	espanola	Geospiza conirostris
3855278781	santiago	-	santiago	Croton scouleri
2132686010	floreana	-	floreana	Setophaga petechia
1364376922	san cristobal	san cristobal	san cristobal	Charadrius semipalmatus
3112746723	isabela	isabela	isabela	Erythemis vesiculosa
1319535122	-	san cristobal	san cristobal	Geospiza fuliginosa
2079940929	-	espanola	-	Sula granti
1784707294	san cristobal	san cristobal	san cristobal	Hydrobates castro
1159796582	floreana	floreana	floreana	Butorides striata
2444246786	fernandina	fernandina	fernandina	Nodipecten magnificus
3415547384	santa cruz	santa cruz	santa cruz	Conolophus subcristatus
589568702	santa cruz	santa cruz	santa cruz	Geospiza fuliginosa
1707475289	seymour	seymour	seymour	Pelecanus occidentalis
2182768168	espanola	espanola	espanola	Creagrus furcatus
2141154297	bartolome	bartolome	bartolome	Fregata magnificens
979338360	santa cruz	-	santa cruz	Himantopus mexicanus
1423568228	guy fawkes	-	guy fawkes	Cheilopogon atrisignis
1383924893	isabela	isabela	isabela	Spheniscus mendiculus
2183560891	san cristobal	san cristobal	san cristobal	Creagrus furcatus
3413349537	santa cruz	-	santa cruz	Microlophus indefatigabilis
2594474927	santa cruz	santa cruz	santa cruz	Morum tuberculosum
858461272	-	floreana	floreana	Setophaga petechia
543467539	marchena	marchena	marchena	Microlophus habelii
3090721744	-	-	-	Gymnothorax dovii
473247781	floreana	floreana	floreana	Malacoctenus zonogaster
967851458	santiago	santiago	santiago	Pelecanus occidentalis
1698871544	baltra	baltra	baltra	Eucidaris thouarsii
956803870	isabela	isabela	isabela	Progne modesta
3670014894	eden	eden	eden	Arenaria interpres
1321321459	-	floreana	floreana	Lysmata chica
2213394018	genovesa	genovesa	genovesa	Hydrobates tethys
1363416785	genovesa	genovesa	genovesa	Fregata minor
2037197621	isabela	isabela	isabela	Puffinus subalaris
817924006	fernandina	-	fernandina	Anous stolidus
2038979320	san cristobal	san cristobal	san cristobal	Sula nebouxii
3613306015	genovesa	genovesa	genovesa	Phaethon aethereus
3520049413	-	santa cruz	santa cruz	Phoebastria irrorata
2866835330	santa cruz	-	santa cruz	Microlophus albemarlensis
4138710479	daphne	santa cruz	daphne	Epinephelus labriformis
1913638654	-	santa fe	santa fe	Vasula melones
1056687404	-	isabela	isabela	Mugil thoburni
2900454237	santa cruz	santa cruz	santa cruz	Xylocopa darwini
1793059003	genovesa	genovesa	genovesa	Certhidea fusca
2795623941	-	-	-	Hydrobates tethys
1356825923	-	santa cruz	santa cruz	Geospiza fuliginosa
1258375382	isabela	isabela	isabela	Tribulus cistoides
1287720033	champion	floreana	floreana	Scarus perrico
1834880327	santa cruz	santa cruz	santa cruz	Conolophus subcristatus
473123672	isabela	isabela	isabela	Haemulon scudderii
1929541834	-	genovesa	genovesa	Lantana peduncularis
3643286482	san cristobal	-	san cristobal	Crotophaga ani
2144289875	isabela	isabela	isabela	Sula nebouxii
1204799090	santa cruz	santa cruz	santa cruz	Platyspiza crassirostris
1840748490	isabela	isabela	isabela	Arthonia
1790927005	san cristobal	san cristobal	san cristobal	Sula nebouxii
2057969505	santiago	santiago	santiago	Zenaida galapagoensis
2768918403	santiago	santiago	santiago	Calidris alba
2512760771	santiago	santiago	santiago	Pachycheles biocellatus
3855272057	espanola	-	espanola	Galactia striata
2659164240	san cristobal	-	san cristobal	Mimus melanotis
2740279626	-	santa cruz	santa cruz	Phaethon aethereus
473122573	seymour	baltra	baltra	Aulostomus chinensis
583477539	-	espanola	espanola	Mimus macdonaldi
609385477	-	santa cruz	santa cruz	Antipathes
3655366743	santa cruz	santa cruz	santa cruz	Geospiza scandens
583480698	-	san cristobal	san cristobal	Certhidea fusca
1376720215	espanola	espanola	espanola	Sula granti
3903441685	-	-	-	Amblyrhynchus cristatus
2665235632	santa cruz	santa cruz	santa cruz	Camarhynchus pallidus
3216096850	plaza	plaza	plaza	Geospiza scandens
2749240347	santa cruz	santa cruz	santa cruz	Phoebastria irrorata
4116154042	-	san cristobal	-	Bodianus diplotaenia
3626014150	san cristobal	san cristobal	san cristobal	Anas bahamensis
1382962294	santa cruz	santa cruz	santa cruz	Setophaga petechia
2709058802	champion	floreana	champion	Anous stolidus
3092915533	-	floreana	floreana	Chloris virgata
977641028	san cristobal	san cristobal	san cristobal	Leucophaeus fuliginosus
2849779347	santa cruz	santa cruz	santa cruz	Melipotis harrisoni
2780011605	daphne	daphne	daphne	Geospiza fuliginosa
2794842524	baltra	seymour	baltra	Sula sula
2416932005	seymour	-	seymour	Maxillopoda
980552840	-	-	-	Phaethon aethereus
2832924246	genovesa	genovesa	genovesa	Sula granti
2714631606	santa cruz	santa cruz	santa cruz	Geospiza fuliginosa
